customerNickname,helpfulNo,helpfulYes,imagesCount,languageCode,postedDate,productId,ratingValue,reviewText,score,Mask_Name,Type,Size,Design,Pack,product_price
iHerb Customer,0,0,0,ru-RU,2021-01-09,101955,50,"Good quality, rubber bands will not tear!",1610157017.232,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2021-01-09,101955,50,Good masks. These are much more expensive in pharmacies and stores.,1610152772.609,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
CvetLanika,0,0,0,ru-RU,2021-01-08,101955,50,"very comfortable, covers everything, as if poured over the face. Breathing is a little harder than our cheap masks. but the main thing is safety !!!!",1610119787.291,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,he-IL,2021-01-08,101955,50,"Convenient to use, airy, really good",1610094430.607,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,1,0,fr-FR,2021-01-03,101955,20,"Hello, I tested Good and Not Good (Standards Not Met): + Very breathable, Pleasant to wear. - Gently put the rubber bands behind the ears because they are heat-sealed and would come off with a sudden movement. BUT DOES NOT RESPECT THE STANDARD OF FILTERING OF 95%, Are a MAXIMUM filtering 30% !! I had already ordered before seeing the% filtering on the internet, so I wear 2 masks on top of each other, always the same way but the rubber bands are big behind the ears and pull. I have asked iHerb to stop selling these. }} PLEASE NOTE MY OPINION by 1 Inch + or - {[",1610089530.536,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2021-01-07,101955,50,"masks may not be kn95, as stated, but still better than homemade ones, they fit well хорошо",1610042008.688,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-07,101955,50,"Very nice mask!
",1610010187.165,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-07,101955,40,"Opening the bag and putting them on both my husband and I found that they had a strong odor (kind of fishy). We had to wear them for about 4 hours as we were proctoring exams with rooms full of students (scary!) and the odor never batted. 
Yesterday took another mask from the open bag to wear, and my husband reported that there was no odor ... so perhaps opening the bag and letting the masks off-gas the chemical/fishy odor is the trick. 
That being said, the ear strap promptly broke off as he was wearing it for less than an hour. 
Ultimately, it's a pretty good deal for KN95 masks, but do expect to get what you pay for. ",1610002429.48,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,2,0,ar-SA,2020-12-28,101955,20,"I don&#39;t know what is with the certificates, but in terms of quality and comfort they are better than those sold in our pharmacies. 🥰",1609958826.016,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2021-01-06,101955,40,I expected better quality.,1609949926.866,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-06,101955,50,Awesome deal! Great masks! I buy these for all my family members. ,1609945758.432,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-06,101955,50,Good quality.,1609935608.476,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,fr-FR,2021-01-06,101955,50,size well,1609931552.452,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,fr-FR,2021-01-06,101955,40,The masks are of good quality as shown on the description,1609893758.075,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
Serena,0,0,0,ru-RU,2021-01-05,101955,10,"We cannot control the degree of protection of any mask, we can only rely on the conscience of the manufacturer! In appearance, density of fabric, density of coverage The face mask is excellent! Certainly several times better than those fakes that are sold in our pharmacies!",1609878449.723,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,he-IL,2021-01-05,101955,50,Feels solid safe and protected,1609869981.922,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-05,101955,30,super,1609850098.885,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-05,101955,30,"Good product, but approximately size M",1609834844.188,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-04,101955,50,Comfortable ,1609802488.819,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-04,101955,50,good price-quality ratio,1609799661.444,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,fr-FR,2021-01-04,101955,50,"Does not suffocate, comfortable to wear! I recommend",1609799500.215,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-04,101955,20,"They are ok, but every second mask I tried to use had a defect - mostly the strings would fall off almost immediately. The batch seems to be faulty, which is frustrating in such a product on which your health actually depends. I at first purchased a 30-pack here which was great, unfortunately, it's no longer available on Iherb. I hope they bring it back. ",1609797098.786,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2021-01-03,101955,50,Constant purchase. Easy to wear and excellent protection. I am calm in these masks.,1609705071.974,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
Melani,0,0,0,ru-RU,2021-01-03,101955,50,"The mask is thick, well made, great for winter :)",1609695656.07,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,he-IL,2021-01-03,101955,50,Excellent,1609690623.124,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2021-01-03,101955,50,"Strong, solid looking masks. The elastic bands will not come off. The clip does not fall off. The air does not pass very well. I&#39;m not sure in principle that there are masks with easy air exchange. We take it a second time. For trips to the store and travel by transport is enough. The price for such beauty is reasonable. On the Euronews channel, half of the &quot;politicians&quot; in such dissects)",1609688787.963,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-03,101955,40,Better than average quality or K95 masks,1609680034.966,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
afinaastenis,0,0,0,ru-RU,2021-01-02,101955,50,"Very comfortable masks with soft elastic bands on the sides, which are suitable for a large face. They are also easy to tie to make the mask fit for a small head. It is easy to breathe through this mask. Thanks to the metal plate, the mask fits snugly to the nose. The mask protects well due to several layers. I recommend buying.",1609617467.041,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-02,101955,50,Just what I needed for work,1609612417.595,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2021-01-02,101955,40,"These are good masks. Not my favorite KN95s, as the metal at the bridge of the nose is silver and on the outside, so it’s very obvious. Functionally, they’re just as good as the others I have, but aesthetically they are less attractive. I’ll buy them again if I need more, and I bought both of my parents a pack, as the price is hard to beat. ",1609569464.479,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2021-01-01,101955,50,Good quality masks,1609536867.089,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,he-IL,2021-01-01,101955,50,"Really satisfied, more comfortable than regular masks",1609527052.71,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-31,101955,50,Good quality ,1609446883.032,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-31,101955,20,"It was ok

",1609438337.738,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-31,101955,50,Perfect ,1609429890.121,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2020-12-31,101955,50,"As for the protective properties, I have no illusions, but it&#39;s comfortable to wear, they look decent.",1609416101.597,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-30,101955,40,"These are good masks.
You can breathe quite well through them.
They are quite large and, for me, they fall into my eyes a bit too much, it is a bit difficult to put them on, I still have to move them so that they affect my eyes.",1609320144.985,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
GolovanSandra9,0,4,0,ru-RU,2020-12-12,101955,50,Great masks,1609314674.342,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-29,101955,40,"good masks. comfortable.  as always, iherb delivers fast!  even sent some as holiday presents! Thank you iherb",1609281094.736,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2020-12-29,101955,50,"masks super recommend price, quality",1609272256.898,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-29,101955,40,"These are very effective masks at a really good price. One small complaint: an ear loop on one mask broke after I wore it for a day. I was surprised, because otherwise, they are very sturdily made. ",1609253488.907,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2020-12-29,101955,50,"I like the quality, it is pleasant to wear, there are doubts about the protective functions.",1609246034.532,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,fr-FR,2020-12-29,101955,50,"best buy of the year 2020, protect well if you go through my review, I&#39;m waiting 👍",1609239455.05,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-28,101955,40,"they're not individually wrapped, but the package is resealable, and comes with the certificate that masks have. It feels lighter/flimsier than other KN95s I've tried, and the ear loop is a little looser, which I prefer because I have a bigger head. ",1609187260.807,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-28,101955,40,These are nice masks. The fit is a little lose on me but they are fine as a face covering. They seem to be a good value too. I appreciate the quick delivery too!,1609186472.884,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2020-12-28,101955,50,"A good price, in our stores for such a price you can buy only three pieces, but here as many as ten, fit tightly",1609177155.208,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-28,101955,40,"Normal masks, good value. ",1609176753.802,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-28,101955,40,They look good,1609175185.955,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,fr-FR,2020-12-28,101955,50,Very good masks! Impeccable quality. practical use and protection in KN95 standards. recommended,1609159642.731,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-28,101955,50,I’ll buy the pack again. ,1609131713.931,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-27,101955,30,thin layers are breathable ,1609105768.968,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-27,101955,50,Excellent quality ,1609105023.268,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,fr-FR,2020-12-27,101955,40,"Very good product, I recommend it!",1609088627.185,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-27,101955,50,Great!,1609070963.434,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,fr-FR,2020-12-27,101955,50,sincerely I highly recommend them they are very comfortable we breathe with we are more reassured in the face of this pandemic with,1609066714.871,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,1,0,0,en-US,2020-12-30,101955,40,"Seems like a well made mask. It is comfortable for short periods of use (~1-2 hours), so good for trips to the store. After a while, it feels like you need to take it off to take a breath. Maybe that is proof that it is actually filtering the air",1608979079.869,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,ru-RU,2020-12-26,101955,50,"The masks are very comfortable, we have been using it for 3 months already, I order 2 times. Suitable for both men and women. Good to face. Recommend",1608967512.12,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-25,101955,50,"Perfect fit for me, great price, using these for my work 👍",1608933348.539,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,1,0,en-US,2020-12-21,101955,50,These are nice and comfortable.,1608899827.406,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-25,101955,50,Wonderful,1608895250.692,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
oksanavitamin,0,0,0,ru-RU,2020-12-25,101955,50,good masks. easy to breathe in them. bought at a discount. 10 pieces in a package,1608882476.178,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-25,101955,50,Makes me feel a little safer!,1608859987.284,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
iHerb Customer,0,0,0,en-US,2020-12-25,101955,50,Most comfortable mask I've worn so far,1608855329.752,SunJoy, Professional Protective Disposable Face Mask KN95,,,10,8.86
